"시도교육청","시도교육청코드","교육지원청","교육지원청코드","지역","지역코드","소재지구분코드","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","적령 아동-남","적령 아동-여","적령 아동-합계","적령 아동-비율","유예 및 과령 아동-남","유예 및 과령 아동-여","유예 및 과령 아동-합계","유예 및 과령 아동-비율","조기입학아동-남","조기입학아동-여","조기입학아동-합계","조기입학아동-비율","계-남","계-여","합계","당해연도 졸업자-남","당해연도 졸업자-여","당해연도 졸업자-합계","당해연도 졸업자-비율","이전연도 졸업자-남","이전연도 졸업자-여","이전연도 졸업자-합계","이전연도 졸업자-비율","검정고시 및 교육과정 이수자-남","검정고시 및 교육과정 이수자-여","검정고시 및 교육과정 이수자-합계","검정고시 및 교육과정 이수자-비율","외국학교수학자-남(2020년 이전)","외국학교수학자-여(2020년 이전)","외국학교수학자-합계(2020년 이전)","외국학교수학자-비율(2020년 이전)","기 타-남","기 타-여","기 타-합계","기 타-비율","소계-남(2020년 이전)","소계-여(2020년 이전)","소계-합계(A)(2020년 이전)","소계-비율(2020년 이전)","정원외 입학자-남(2020년 이전)","정원외 입학자-여(2020년 이전)","정원외 입학자-합계(2020년 이전)","정원외 입학자-비율(2020년 이전)","재입?편입학자-남(2020년 이전)","재입?편입학자-여(2020년 이전)","재입?편입학자-합계(2020년 이전)","재입?편입학자-비율(2020년 이전)","소계-남(2020년 이전)","소계-여(2020년 이전)","소계-합계(B)(2020년 이전)","소계-비율(2020년 이전)","합계-남","합계-여","합계(2020년 이전 : A+B)","시각장애-남","시각장애-여","시각장애-합계","시각장애-비율","청각장애-남","청각장애-여","청각장애-합계","청각장애-비율","정신지체-남","정신지체-여","정신지체-합계","정신지체-비율","지체장애-남","지체장애-여","지체장애-합계","지체장애-비율","정서?행동장애-남","정서?행동장애-여","정서?행동장애-합계","정서?행동장애-비율","자폐성장애-남","자폐성장애-여","자폐성장애-합계","자폐성장애-비율","의사소통장애-남","의사소통장애-여","의사소통장애-합계","의사소통장애-비율","학습장애-남","학습장애-여","학습장애-합계","학습장애-비율","건강장애-남","건강장애-여","건강장애-합계","건강장애-비율","발달지체-남","발달지체-여","발달지체-합계","발달지체-비율","기타-비율","합계-남","합계-여","공시연도"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171011200","01","S010000883","오금중학교","03","공립","N","","","","","","","","","","","","","","","","","29","85","114","  99.1","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","1","1","   0.9","29","86","115"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","29","86","115","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171011100","01","S010000884","오륜중학교","03","공립","N","","","","","","","","","","","","","","","","","20","150","170","  99.4","0","0","0","   0.0","0","1","1","   0.6","0","0","0","   0.0","0","0","0","   0.0","20","151","171"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","20","151","171","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171011200","01","S010000885","오주중학교","03","공립","N","","","","","","","","","","","","","","","","","47","94","141"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","47","94","141"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","47","94","141","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171010400","01","S010000886","일신여자중학교","03","사립","N","","","","","","","","","","","","","","","","","0","145","145"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","145","145"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","145","145","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171010100","01","S010000887","잠신중학교","03","공립","N","","","","","","","","","","","","","","","","","264","128","392"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","264","128","392"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","264","128","392","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171010200","01","S010000888","잠실중학교","03","공립","N","","","","","","","","","","","","","","","","","213","177","390"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","213","177","390"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","213","177","390","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171010100","01","S010000889","정신여자중학교","03","사립","N","","","","","","","","","","","","","","","","","0","292","292","  99.7","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","1","1","   0.3","0","293","293"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","293","293","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 강동구","1174010900","01","S010000890","천일중학교","03","공립","N","","","","","","","","","","","","","","","","","77","82","159"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","77","82","159"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","77","82","159","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 강동구","1174010900","01","S010000891","천호중학교","03","공립","N","","","","","","","","","","","","","","","","","94","44","138"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","94","44","138"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","94","44","138","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171010300","01","S010000892","풍납중학교","03","공립","N","","","","","","","","","","","","","","","","","68","43","111","  99.1","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","1","0","1","   0.9","69","43","112"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","69","43","112","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171010300","01","S010000893","풍성중학교","03","공립","N","","","","","","","","","","","","","","","","","69","42","111"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","69","42","111"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","69","42","111","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 강동구","1174010600","01","S010000895","한산중학교","03","공립","N","","","","","","","","","","","","","","","","","45","55","100","  99.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","1","1","   1.0","45","56","101"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","45","56","101","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 강동구","1174010300","01","S010000896","한영중학교","03","사립","N","","","","","","","","","","","","","","","","","168","74","242"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","168","74","242"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","168","74","242","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010300","01","S010000967","강신중학교","03","공립","N","","","","","","","","","","","","","","","","","141","126","267"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","141","126","267"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","141","126","267","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010400","01","S010000968","경서중학교","03","공립","N","","","","","","","","","","","","","","","","","16","17","33"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","16","17","33"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","16","17","33","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010800","01","S010000970","공항중학교","03","공립","N","","","","","","","","","","","","","","","","","109","81","190"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","109","81","190"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","109","81","190","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010100","01","S010000971","금옥중학교","03","공립","N","","","","","","","","","","","","","","","","","110","138","248"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","110","138","248"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","110","138","248","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010600","01","S010000972","덕원중학교","03","사립","N","","","","","","","","","","","","","","","","","102","139","241"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","102","139","241"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","102","139","241","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010200","01","S010000973","등명중학교","03","공립","N","","","","","","","","","","","","","","","","","102","89","191"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","102","89","191"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","102","89","191","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010200","01","S010000974","등원중학교","03","공립","N","","","","","","","","","","","","","","","","","17","58","75"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","17","58","75"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","17","58","75","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010200","01","S010000975","등촌중학교","03","사립","N","","","","","","","","","","","","","","","","","68","75","143","  99.3","0","0","0","   0.0","1","0","1","   0.7","0","0","0","   0.0","0","0","0","   0.0","69","75","144"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","69","75","144","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010200","01","S010000976","마포중학교","03","사립","N","","","","","","","","","","","","","","","","","171","0","171"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","171","0","171"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","171","0","171","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010600","01","S010000977","명덕여자중학교","03","사립","N","","","","","","","","","","","","","","","","","0","176","176"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","176","176"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","176","176","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010100","01","S010000978","목동중학교","03","공립","N","","","","","","","","","","","","","","","","","220","200","420"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","220","200","420"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","220","200","420","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010100","01","S010000979","목일중학교","03","공립","N","","","","","","","","","","","","","","","","","249","129","378","  99.7","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","1","0","1","   0.3","250","129","379"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","250","129","379","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010900","01","S010000980","방원중학교","03","공립","N","","","","","","","","","","","","","","","","","52","63","115"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","52","63","115"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","52","63","115","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010900","01","S010000981","방화중학교","03","공립","N","","","","","","","","","","","","","","","","","66","56","122"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","66","56","122"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","66","56","122","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010200","01","S010000982","백석중학교","03","공립","N","","","","","","","","","","","","","","","","","130","50","180"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","130","50","180"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","130","50","180","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010100","01","S010000983","봉영여자중학교","03","사립","N","","","","","","","","","","","","","","","","","0","140","140"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","140","140"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","140","140","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010900","01","S010000984","삼정중학교","03","공립","N","","","","","","","","","","","","","","","","","37","50","87"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","37","50","87"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","37","50","87","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010400","01","S010000985","성재중학교","03","공립","N","","","","","","","","","","","","","","","","","74","52","126"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","74","52","126"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","74","52","126","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010800","01","S010000986","송정중학교","03","공립","N","","","","","","","","","","","","","","","","","23","14","37"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","23","14","37"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","23","14","37","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010300","01","S010000987","신남중학교","03","공립","N","","","","","","","","","","","","","","","","","96","104","200"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","96","104","200"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","96","104","200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010200","01","S010000988","신목중학교","03","공립","N","","","","","","","","","","","","","","","","","210","215","425"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","210","215","425"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","210","215","425","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010100","01","S010000989","신서중학교","03","공립","N","","","","","","","","","","","","","","","","","217","131","348"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","217","131","348"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","217","131","348","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010300","01","S010000990","신원중학교","03","공립","N","","","","","","","","","","","","","","","","","50","32","82"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","50","32","82"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","50","32","82","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010300","01","S010000991","신월중학교","03","공립","N","","","","","","","","","","","","","","","","","153","138","291"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","153","138","291"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","153","138","291","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010300","01","S010000992","신정여자중학교","03","사립","N","","","","","","","","","","","","","","","","","0","128","128"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","128","128"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","128","128","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010300","01","S010000993","신화중학교","03","공립","N","","","","","","","","","","","","","","","","","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010300","01","S010000994","양강중학교","03","공립","N","","","","","","","","","","","","","","","","","122","109","231","  99.6","0","0","0","   0.0","1","0","1","   0.4","0","0","0","   0.0","0","0","0","   0.0","123","109","232"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","123","109","232","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010200","01","S010000995","양동중학교","03","공립","N","","","","","","","","","","","","","","","","","93","118","211"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","93","118","211"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","93","118","211","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010300","01","S010000996","양서중학교","03","공립","N","","","","","","","","","","","","","","","","","60","65","125"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","60","65","125"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","60","65","125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010200","01","S010000997","양정중학교","03","사립","N","","","","","","","","","","","","","","","","","166","0","166"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","166","0","166"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","166","0","166","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010300","01","S010000998","양천중학교","03","공립","N","","","","","","","","","","","","","","","","","102","81","183"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","102","81","183"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","102","81","183","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010100","01","S010000999","염창중학교","03","공립","N","","","","","","","","","","","","","","","","","128","115","243"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","128","115","243"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","128","115","243","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010200","01","S010001000","영도중학교","03","사립","N","","","","","","","","","","","","","","","","","96","0","96"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","96","0","96"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","96","0","96","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010200","01","S010001001","월촌중학교","03","공립","N","","","","","","","","","","","","","","","","","172","283","455"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","172","283","455"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","172","283","455","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010600","01","S010001002","화곡중학교","03","사립","N","","","","","","","","","","","","","","","","","179","0","179"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","179","0","179"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","179","0","179","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010300","01","S010001003","화원중학교","03","공립","N","","","","","","","","","","","","","","","","","98","88","186"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","98","88","186"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","98","88","186","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 금천구","1154510200","01","S010001165","가산중학교","03","공립","N","","","","","","","","","","","","","","","","","70","71","141"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","70","71","141"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","70","71","141","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 구로구","1153010700","01","S010001166","개봉중학교","03","공립","N","","","","","","","","","","","","","","","","","52","70","122"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","52","70","122"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","52","70","122","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 구로구","1153010700","01","S010001167","개웅중학교","03","공립","N","","","","","","","","","","","","","","","","","88","70","158"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","88","70","158"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","88","70","158","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
"서울특별시교육청","B100000001","서울특별시남부교육지원청","B100000282","서울특별시 구로구","1153010600","01","S010001168","고척중학교","03","공립","N","","","","","","","","","","","","","","","","","137","142","279"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","137","142","279"," 100.0","0","0","0","   0.0","0","0","0","   0.0","0","0","0","   0.0","137","142","279","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2022"
